aggregation_level,cell,objective,training_seed,channel_repeats_averaged,sample_scope,attack_power_per_use_db,pga_empirical_robust_accuracy_lower_bound,pga_empirical_robust_accuracy_upper_bound,lower_bound_sd_across_training_seeds,upper_bound_sd_across_training_seeds
training_seed,C0,classification,2028,3,four_cell_common_clean_correct,-1.0,0.0,0.0,,
training_seed,C0,classification,2028,3,four_cell_common_clean_correct,0.0,0.0,0.0,,
training_seed,C1,classification,2026,3,all,-40.0,0.5083333333333333,0.5083333333333333,,
training_seed,C1,classification,2026,3,all,-39.0,0.4736666666666667,0.4736666666666667,,
training_seed,C1,classification,2026,3,all,-38.0,0.4736666666666667,0.4736666666666667,,
training_seed,C1,classification,2026,3,all,-37.0,0.472,0.472,,
training_seed,C1,classification,2026,3,all,-36.0,0.43366666666666664,0.43366666666666664,,
training_seed,C1,classification,2026,3,all,-35.0,0.42966666666666664,0.42966666666666664,,
training_seed,C1,classification,2026,3,all,-34.0,0.401,0.401,,
training_seed,C1,classification,2026,3,all,-33.0,0.36999999999999994,0.36999999999999994,,
training_seed,C1,classification,2026,3,all,-32.0,0.36166666666666664,0.36166666666666664,,
training_seed,C1,classification,2026,3,all,-31.0,0.33899999999999997,0.33899999999999997,,
training_seed,C1,classification,2026,3,all,-30.0,0.30833333333333335,0.30833333333333335,,
training_seed,C1,classification,2026,3,all,-29.0,0.277,0.277,,
training_seed,C1,classification,2026,3,all,-28.0,0.228,0.228,,
training_seed,C1,classification,2026,3,all,-27.0,0.20666666666666667,0.20666666666666667,,
training_seed,C1,classification,2026,3,all,-26.0,0.17266666666666666,0.17266666666666666,,
training_seed,C1,classification,2026,3,all,-25.0,0.13733333333333334,0.13733333333333334,,
training_seed,C1,classification,2026,3,all,-24.0,0.10833333333333334,0.10833333333333334,,
training_seed,C1,classification,2026,3,all,-23.0,0.079,0.079,,
training_seed,C1,classification,2026,3,all,-22.0,0.04933333333333334,0.04933333333333334,,
training_seed,C1,classification,2026,3,all,-21.0,0.033,0.033,,
training_seed,C1,classification,2026,3,all,-20.0,0.015333333333333332,0.015333333333333332,,
training_seed,C1,classification,2026,3,all,-19.0,0.006666666666666667,0.006666666666666667,,
training_seed,C1,classification,2026,3,all,-18.0,0.002,0.002,,
training_seed,C1,classification,2026,3,all,-17.0,0.001,0.001,,
training_seed,C1,classification,2026,3,all,-16.0,0.0003333333333333333,0.0003333333333333333,,
training_seed,C1,classification,2026,3,all,-15.0,0.0,0.0,,
training_seed,C1,classification,2026,3,all,-14.0,0.0,0.0,,
training_seed,C1,classification,2026,3,all,-13.0,0.0,0.0,,
training_seed,C1,classification,2026,3,all,-12.0,0.0,0.0,,
training_seed,C1,classification,2026,3,all,-11.0,0.0,0.0,,
training_seed,C1,classification,2026,3,all,-10.0,0.0,0.0,,
training_seed,C1,classification,2026,3,all,-9.0,0.0,0.0,,
training_seed,C1,classification,2026,3,all,-8.0,0.0,0.0,,
training_seed,C1,classification,2026,3,all,-7.0,0.0,0.0,,
training_seed,C1,classification,2026,3,all,-6.0,0.0,0.0,,
training_seed,C1,classification,2026,3,all,-5.0,0.0,0.0,,
training_seed,C1,classification,2026,3,all,-4.0,0.0,0.0,,
training_seed,C1,classification,2026,3,all,-3.0,0.0,0.0,,
training_seed,C1,classification,2026,3,all,-2.0,0.0,0.0,,
training_seed,C1,classification,2026,3,all,-1.0,0.0,0.0,,
training_seed,C1,classification,2026,3,all,0.0,0.0,0.0,,
training_seed,C1,classification,2026,3,pairwise_common_clean_correct,-40.0,0.921482820107451,0.921482820107451,,
training_seed,C1,classification,2026,3,pairwise_common_clean_correct,-39.0,0.8729730311979026,0.8729730311979026,,
training_seed,C1,classification,2026,3,pairwise_common_clean_correct,-38.0,0.8729730311979026,0.8729730311979026,,
training_seed,C1,classification,2026,3,pairwise_common_clean_correct,-37.0,0.871476357140253,0.871476357140253,,
training_seed,C1,classification,2026,3,pairwise_common_clean_correct,-36.0,0.8213412148389727,0.8213412148389727,,
training_seed,C1,classification,2026,3,pairwise_common_clean_correct,-35.0,0.8161241917148074,0.8161241917148074,,
training_seed,C1,classification,2026,3,pairwise_common_clean_correct,-34.0,0.775663614157544,0.775663614157544,,
training_seed,C1,classification,2026,3,pairwise_common_clean_correct,-33.0,0.7271442965143065,0.7271442965143065,,
training_seed,C1,classification,2026,3,pairwise_common_clean_correct,-32.0,0.7121915590334053,0.7121915590334053,,
training_seed,C1,classification,2026,3,pairwise_common_clean_correct,-31.0,0.671781939486741,0.671781939486741,,
training_seed,C1,classification,2026,3,pairwise_common_clean_correct,-30.0,0.6186304972507531,0.6186304972507531,,
training_seed,C1,classification,2026,3,pairwise_common_clean_correct,-29.0,0.562383128009837,0.562383128009837,,
training_seed,C1,classification,2026,3,pairwise_common_clean_correct,-28.0,0.4682703111172979,0.4682703111172979,,
training_seed,C1,classification,2026,3,pairwise_common_clean_correct,-27.0,0.42867817406262115,0.42867817406262115,,
training_seed,C1,classification,2026,3,pairwise_common_clean_correct,-26.0,0.36057846870763854,0.36057846870763854,,
training_seed,C1,classification,2026,3,pairwise_common_clean_correct,-25.0,0.290207278958236,0.290207278958236,,
training_seed,C1,classification,2026,3,pairwise_common_clean_correct,-24.0,0.23265886470523897,0.23265886470523897,,
training_seed,C1,classification,2026,3,pairwise_common_clean_correct,-23.0,0.17283706031108415,0.17283706031108415,,
training_seed,C1,classification,2026,3,pairwise_common_clean_correct,-22.0,0.10770841412042331,0.10770841412042331,,
training_seed,C1,classification,2026,3,pairwise_common_clean_correct,-21.0,0.07266173161120115,0.07266173161120115,,
training_seed,C1,classification,2026,3,pairwise_common_clean_correct,-20.0,0.033706113966969264,0.033706113966969264,,
training_seed,C1,classification,2026,3,pairwise_common_clean_correct,-19.0,0.014184970121205493,0.014184970121205493,,
training_seed,C1,classification,2026,3,pairwise_common_clean_correct,-18.0,0.004498308028330997,0.004498308028330997,,
training_seed,C1,classification,2026,3,pairwise_common_clean_correct,-17.0,0.0022542498152254248,0.0022542498152254248,,
training_seed,C1,classification,2026,3,pairwise_common_clean_correct,-16.0,0.0007575757575757576,0.0007575757575757576,,
training_seed,C1,classification,2026,3,pairwise_common_clean_correct,-15.0,0.0,0.0,,
training_seed,C1,classification,2026,3,pairwise_common_clean_correct,-14.0,0.0,0.0,,
training_seed,C1,classification,2026,3,pairwise_common_clean_correct,-13.0,0.0,0.0,,
training_seed,C1,classification,2026,3,pairwise_common_clean_correct,-12.0,0.0,0.0,,
training_seed,C1,classification,2026,3,pairwise_common_clean_correct,-11.0,0.0,0.0,,
training_seed,C1,classification,2026,3,pairwise_common_clean_correct,-10.0,0.0,0.0,,
training_seed,C1,classification,2026,3,pairwise_common_clean_correct,-9.0,0.0,0.0,,
training_seed,C1,classification,2026,3,pairwise_common_clean_correct,-8.0,0.0,0.0,,
training_seed,C1,classification,2026,3,pairwise_common_clean_correct,-7.0,0.0,0.0,,
training_seed,C1,classification,2026,3,pairwise_common_clean_correct,-6.0,0.0,0.0,,
training_seed,C1,classification,2026,3,pairwise_common_clean_correct,-5.0,0.0,0.0,,
training_seed,C1,classification,2026,3,pairwise_common_clean_correct,-4.0,0.0,0.0,,
training_seed,C1,classification,2026,3,pairwise_common_clean_correct,-3.0,0.0,0.0,,
training_seed,C1,classification,2026,3,pairwise_common_clean_correct,-2.0,0.0,0.0,,
training_seed,C1,classification,2026,3,pairwise_common_clean_correct,-1.0,0.0,0.0,,
training_seed,C1,classification,2026,3,pairwise_common_clean_correct,0.0,0.0,0.0,,
training_seed,C1,classification,2026,3,four_cell_common_clean_correct,-40.0,0.9016130479651815,0.9016130479651815,,
training_seed,C1,classification,2026,3,four_cell_common_clean_correct,-39.0,0.8411256188211365,0.8411256188211365,,
training_seed,C1,classification,2026,3,four_cell_common_clean_correct,-38.0,0.8411256188211365,0.8411256188211365,,
training_seed,C1,classification,2026,3,four_cell_common_clean_correct,-37.0,0.8411256188211365,0.8411256188211365,,
training_seed,C1,classification,2026,3,four_cell_common_clean_correct,-36.0,0.779819326662778,0.779819326662778,,
training_seed,C1,classification,2026,3,four_cell_common_clean_correct,-35.0,0.779819326662778,0.779819326662778,,
training_seed,C1,classification,2026,3,four_cell_common_clean_correct,-34.0,0.7370178429876909,0.7370178429876909,,
training_seed,C1,classification,2026,3,four_cell_common_clean_correct,-33.0,0.6846442619763389,0.6846442619763389,,
training_seed,C1,classification,2026,3,four_cell_common_clean_correct,-32.0,0.6564065748343578,0.6564065748343578,,
training_seed,C1,classification,2026,3,four_cell_common_clean_correct,-31.0,0.6286848835644098,0.6286848835644098,,
training_seed,C1,classification,2026,3,four_cell_common_clean_correct,-30.0,0.5683395402401997,0.5683395402401997,,
training_seed,C1,classification,2026,3,four_cell_common_clean_correct,-29.0,0.4885994825084878,0.4885994825084878,,
training_seed,C1,classification,2026,3,four_cell_common_clean_correct,-28.0,0.40477632700677524,0.40477632700677524,,
training_seed,C1,classification,2026,3,four_cell_common_clean_correct,-27.0,0.36739279998803487,0.36739279998803487,,
training_seed,C1,classification,2026,3,four_cell_common_clean_correct,-26.0,0.31544547643618853,0.31544547643618853,,
training_seed,C1,classification,2026,3,four_cell_common_clean_correct,-25.0,0.22107057926145288,0.22107057926145288,,
training_seed,C1,classification,2026,3,four_cell_common_clean_correct,-24.0,0.16905221279968888,0.16905221279968888,,
training_seed,C1,classification,2026,3,four_cell_common_clean_correct,-23.0,0.13093956117916275,0.13093956117916275,,
training_seed,C1,classification,2026,3,four_cell_common_clean_correct,-22.0,0.05603042132184682,0.05603042132184682,,
training_seed,C1,classification,2026,3,four_cell_common_clean_correct,-21.0,0.02779273417986569,0.02779273417986569,,
training_seed,C1,classification,2026,3,four_cell_common_clean_correct,-20.0,0.02340676926758499,0.02340676926758499,,
training_seed,C1,classification,2026,3,four_cell_common_clean_correct,-19.0,0.009287925696594427,0.009287925696594427,,
training_seed,C1,classification,2026,3,four_cell_common_clean_correct,-18.0,0.0,0.0,,
training_seed,C1,classification,2026,3,four_cell_common_clean_correct,-17.0,0.0,0.0,,
training_seed,C1,classification,2026,3,four_cell_common_clean_correct,-16.0,0.0,0.0,,
training_seed,C1,classification,2026,3,four_cell_common_clean_correct,-15.0,0.0,0.0,,
training_seed,C1,classification,2026,3,four_cell_common_clean_correct,-14.0,0.0,0.0,,
training_seed,C1,classification,2026,3,four_cell_common_clean_correct,-13.0,0.0,0.0,,
training_seed,C1,classification,2026,3,four_cell_common_clean_correct,-12.0,0.0,0.0,,
training_seed,C1,classification,2026,3,four_cell_common_clean_correct,-11.0,0.0,0.0,,
training_seed,C1,classification,2026,3,four_cell_common_clean_correct,-10.0,0.0,0.0,,
training_seed,C1,classification,2026,3,four_cell_common_clean_correct,-9.0,0.0,0.0,,
training_seed,C1,classification,2026,3,four_cell_common_clean_correct,-8.0,0.0,0.0,,
training_seed,C1,classification,2026,3,four_cell_common_clean_correct,-7.0,0.0,0.0,,
training_seed,C1,classification,2026,3,four_cell_common_clean_correct,-6.0,0.0,0.0,,
training_seed,C1,classification,2026,3,four_cell_common_clean_correct,-5.0,0.0,0.0,,
training_seed,C1,classification,2026,3,four_cell_common_clean_correct,-4.0,0.0,0.0,,
training_seed,C1,classification,2026,3,four_cell_common_clean_correct,-3.0,0.0,0.0,,
training_seed,C1,classification,2026,3,four_cell_common_clean_correct,-2.0,0.0,0.0,,
training_seed,C1,classification,2026,3,four_cell_common_clean_correct,-1.0,0.0,0.0,,
training_seed,C1,classification,2026,3,four_cell_common_clean_correct,0.0,0.0,0.0,,
training_seed,C1,classification,2027,3,all,-40.0,0.577,0.577,,
training_seed,C1,classification,2027,3,all,-39.0,0.5406666666666667,0.5406666666666667,,
training_seed,C1,classification,2027,3,all,-38.0,0.5406666666666667,0.5406666666666667,,
training_seed,C1,classification,2027,3,all,-37.0,0.5366666666666666,0.5366666666666666,,
training_seed,C1,classification,2027,3,all,-36.0,0.5046666666666667,0.5046666666666667,,
training_seed,C1,classification,2027,3,all,-35.0,0.49933333333333335,0.49933333333333335,,
training_seed,C1,classification,2027,3,all,-34.0,0.4713333333333334,0.4713333333333334,,
training_seed,C1,classification,2027,3,all,-33.0,0.4346666666666667,0.4346666666666667,,
training_seed,C1,classification,2027,3,all,-32.0,0.42566666666666664,0.42566666666666664,,
training_seed,C1,classification,2027,3,all,-31.0,0.39799999999999996,0.39799999999999996,,
training_seed,C1,classification,2027,3,all,-30.0,0.3673333333333333,0.3673333333333333,,
training_seed,C1,classification,2027,3,all,-29.0,0.33266666666666667,0.33266666666666667,,
training_seed,C1,classification,2027,3,all,-28.0,0.29033333333333333,0.29033333333333333,,
training_seed,C1,classification,2027,3,all,-27.0,0.259,0.259,,
training_seed,C1,classification,2027,3,all,-26.0,0.22266666666666668,0.22266666666666668,,
training_seed,C1,classification,2027,3,all,-25.0,0.18033333333333332,0.18033333333333332,,
training_seed,C1,classification,2027,3,all,-24.0,0.142,0.142,,
training_seed,C1,classification,2027,3,all,-23.0,0.10433333333333333,0.10433333333333333,,
training_seed,C1,classification,2027,3,all,-22.0,0.07366666666666666,0.07366666666666666,,
training_seed,C1,classification,2027,3,all,-21.0,0.04933333333333334,0.04933333333333334,,
training_seed,C1,classification,2027,3,all,-20.0,0.026333333333333334,0.026333333333333334,,
training_seed,C1,classification,2027,3,all,-19.0,0.014333333333333332,0.014333333333333332,,
training_seed,C1,classification,2027,3,all,-18.0,0.005333333333333333,0.005333333333333333,,
training_seed,C1,classification,2027,3,all,-17.0,0.002,0.002,,
training_seed,C1,classification,2027,3,all,-16.0,0.0013333333333333333,0.0013333333333333333,,
training_seed,C1,classification,2027,3,all,-15.0,0.0003333333333333333,0.0003333333333333333,,
training_seed,C1,classification,2027,3,all,-14.0,0.0,0.0,,
training_seed,C1,classification,2027,3,all,-13.0,0.0,0.0,,
training_seed,C1,classification,2027,3,all,-12.0,0.0,0.0,,
training_seed,C1,classification,2027,3,all,-11.0,0.0,0.0,,
training_seed,C1,classification,2027,3,all,-10.0,0.0,0.0,,
training_seed,C1,classification,2027,3,all,-9.0,0.0,0.0,,
training_seed,C1,classification,2027,3,all,-8.0,0.0,0.0,,
training_seed,C1,classification,2027,3,all,-7.0,0.0,0.0,,
training_seed,C1,classification,2027,3,all,-6.0,0.0,0.0,,
training_seed,C1,classification,2027,3,all,-5.0,0.0,0.0,,
training_seed,C1,classification,2027,3,all,-4.0,0.0,0.0,,
training_seed,C1,classification,2027,3,all,-3.0,0.0,0.0,,
training_seed,C1,classification,2027,3,all,-2.0,0.0,0.0,,
training_seed,C1,classification,2027,3,all,-1.0,0.0,0.0,,
training_seed,C1,classification,2027,3,all,0.0,0.0,0.0,,
training_seed,C1,classification,2027,3,pairwise_common_clean_correct,-40.0,0.9272942159804157,0.9272942159804157,,
training_seed,C1,classification,2027,3,pairwise_common_clean_correct,-39.0,0.8891898039902731,0.8891898039902731,,
training_seed,C1,classification,2027,3,pairwise_common_clean_correct,-38.0,0.8891898039902731,0.8891898039902731,,
training_seed,C1,classification,2027,3,pairwise_common_clean_correct,-37.0,0.8832015226211808,0.8832015226211808,,
training_seed,C1,classification,2027,3,pairwise_common_clean_correct,-36.0,0.8424000123668152,0.8424000123668152,,
training_seed,C1,classification,2027,3,pairwise_common_clean_correct,-35.0,0.834418811214125,0.834418811214125,,
training_seed,C1,classification,2027,3,pairwise_common_clean_correct,-34.0,0.7922178702197212,0.7922178702197212,,
training_seed,C1,classification,2027,3,pairwise_common_clean_correct,-33.0,0.7434741378977187,0.7434741378977187,,
training_seed,C1,classification,2027,3,pairwise_common_clean_correct,-32.0,0.7294103315723502,0.7294103315723502,,
training_seed,C1,classification,2027,3,pairwise_common_clean_correct,-31.0,0.6980168276714359,0.6980168276714359,,
training_seed,C1,classification,2027,3,pairwise_common_clean_correct,-30.0,0.6519332971346347,0.6519332971346347,,
training_seed,C1,classification,2027,3,pairwise_common_clean_correct,-29.0,0.5992058078514676,0.5992058078514676,,
training_seed,C1,classification,2027,3,pairwise_common_clean_correct,-28.0,0.5304694977655999,0.5304694977655999,,
training_seed,C1,classification,2027,3,pairwise_common_clean_correct,-27.0,0.47904235440973575,0.47904235440973575,,
training_seed,C1,classification,2027,3,pairwise_common_clean_correct,-26.0,0.416878888515308,0.416878888515308,,
training_seed,C1,classification,2027,3,pairwise_common_clean_correct,-25.0,0.34335347556888424,0.34335347556888424,,
training_seed,C1,classification,2027,3,pairwise_common_clean_correct,-24.0,0.27461984388613425,0.27461984388613425,,
training_seed,C1,classification,2027,3,pairwise_common_clean_correct,-23.0,0.203200122766405,0.203200122766405,,
training_seed,C1,classification,2027,3,pairwise_common_clean_correct,-22.0,0.14369745445426488,0.14369745445426488,,
training_seed,C1,classification,2027,3,pairwise_common_clean_correct,-21.0,0.09690290182165766,0.09690290182165766,,
training_seed,C1,classification,2027,3,pairwise_common_clean_correct,-20.0,0.05209502115455384,0.05209502115455384,,
training_seed,C1,classification,2027,3,pairwise_common_clean_correct,-19.0,0.02877019859473474,0.02877019859473474,,
training_seed,C1,classification,2027,3,pairwise_common_clean_correct,-18.0,0.010680977820031063,0.010680977820031063,,
training_seed,C1,classification,2027,3,pairwise_common_clean_correct,-17.0,0.004009048815855974,0.004009048815855974,,
training_seed,C1,classification,2027,3,pairwise_common_clean_correct,-16.0,0.0026834110338614567,0.0026834110338614567,,
training_seed,C1,classification,2027,3,pairwise_common_clean_correct,-15.0,0.0006720430107526881,0.0006720430107526881,,
training_seed,C1,classification,2027,3,pairwise_common_clean_correct,-14.0,0.0,0.0,,
training_seed,C1,classification,2027,3,pairwise_common_clean_correct,-13.0,0.0,0.0,,
training_seed,C1,classification,2027,3,pairwise_common_clean_correct,-12.0,0.0,0.0,,
training_seed,C1,classification,2027,3,pairwise_common_clean_correct,-11.0,0.0,0.0,,
training_seed,C1,classification,2027,3,pairwise_common_clean_correct,-10.0,0.0,0.0,,
training_seed,C1,classification,2027,3,pairwise_common_clean_correct,-9.0,0.0,0.0,,
training_seed,C1,classification,2027,3,pairwise_common_clean_correct,-8.0,0.0,0.0,,
training_seed,C1,classification,2027,3,pairwise_common_clean_correct,-7.0,0.0,0.0,,
training_seed,C1,classification,2027,3,pairwise_common_clean_correct,-6.0,0.0,0.0,,
training_seed,C1,classification,2027,3,pairwise_common_clean_correct,-5.0,0.0,0.0,,
training_seed,C1,classification,2027,3,pairwise_common_clean_correct,-4.0,0.0,0.0,,
training_seed,C1,classification,2027,3,pairwise_common_clean_correct,-3.0,0.0,0.0,,
training_seed,C1,classification,2027,3,pairwise_common_clean_correct,-2.0,0.0,0.0,,
training_seed,C1,classification,2027,3,pairwise_common_clean_correct,-1.0,0.0,0.0,,
training_seed,C1,classification,2027,3,pairwise_common_clean_correct,0.0,0.0,0.0,,
training_seed,C1,classification,2027,3,four_cell_common_clean_correct,-40.0,0.9280567245056782,0.9280567245056782,,
training_seed,C1,classification,2027,3,four_cell_common_clean_correct,-39.0,0.8946767932975922,0.8946767932975922,,
training_seed,C1,classification,2027,3,four_cell_common_clean_correct,-38.0,0.8946767932975922,0.8946767932975922,,
training_seed,C1,classification,2027,3,four_cell_common_clean_correct,-37.0,0.8871010357218347,0.8871010357218347,,
training_seed,C1,classification,2027,3,four_cell_common_clean_correct,-36.0,0.860687726984493,0.860687726984493,,
training_seed,C1,classification,2027,3,four_cell_common_clean_correct,-35.0,0.8528837839395861,0.8528837839395861,,
training_seed,C1,classification,2027,3,four_cell_common_clean_correct,-34.0,0.8214907476797141,0.8214907476797141,,
training_seed,C1,classification,2027,3,four_cell_common_clean_correct,-33.0,0.7659417574604639,0.7659417574604639,,
training_seed,C1,classification,2027,3,four_cell_common_clean_correct,-32.0,0.7438236198382046,0.7438236198382046,,
training_seed,C1,classification,2027,3,four_cell_common_clean_correct,-31.0,0.7181967102861205,0.7181967102861205,,
training_seed,C1,classification,2027,3,four_cell_common_clean_correct,-30.0,0.6694370784573701,0.6694370784573701,,
training_seed,C1,classification,2027,3,four_cell_common_clean_correct,-29.0,0.624642589496743,0.624642589496743,,
training_seed,C1,classification,2027,3,four_cell_common_clean_correct,-28.0,0.5809645279683328,0.5809645279683328,,
training_seed,C1,classification,2027,3,four_cell_common_clean_correct,-27.0,0.5316976038123787,0.5316976038123787,,
training_seed,C1,classification,2027,3,four_cell_common_clean_correct,-26.0,0.48644674391345283,0.48644674391345283,,
training_seed,C1,classification,2027,3,four_cell_common_clean_correct,-25.0,0.42410839530370287,0.42410839530370287,,
training_seed,C1,classification,2027,3,four_cell_common_clean_correct,-24.0,0.35590207720835493,0.35590207720835493,,
training_seed,C1,classification,2027,3,four_cell_common_clean_correct,-23.0,0.28451701543014163,0.28451701543014163,,
training_seed,C1,classification,2027,3,four_cell_common_clean_correct,-22.0,0.2000182548375319,0.2000182548375319,,
training_seed,C1,classification,2027,3,four_cell_common_clean_correct,-21.0,0.144063815068888,0.144063815068888,,
training_seed,C1,classification,2027,3,four_cell_common_clean_correct,-20.0,0.059793239945427644,0.059793239945427644,,
training_seed,C1,classification,2027,3,four_cell_common_clean_correct,-19.0,0.034166330393343707,0.034166330393343707,,
training_seed,C1,classification,2027,3,four_cell_common_clean_correct,-18.0,0.011312714974731462,0.011312714974731462,,
training_seed,C1,classification,2027,3,four_cell_common_clean_correct,-17.0,0.007524836186852675,0.007524836186852675,,
training_seed,C1,classification,2027,3,four_cell_common_clean_correct,-16.0,0.007524836186852675,0.007524836186852675,,
training_seed,C1,classification,2027,3,four_cell_common_clean_correct,-15.0,0.0035087719298245615,0.0035087719298245615,,
training_seed,C1,classification,2027,3,four_cell_common_clean_correct,-14.0,0.0,0.0,,
training_seed,C1,classification,2027,3,four_cell_common_clean_correct,-13.0,0.0,0.0,,
training_seed,C1,classification,2027,3,four_cell_common_clean_correct,-12.0,0.0,0.0,,
training_seed,C1,classification,2027,3,four_cell_common_clean_correct,-11.0,0.0,0.0,,
training_seed,C1,classification,2027,3,four_cell_common_clean_correct,-10.0,0.0,0.0,,
training_seed,C1,classification,2027,3,four_cell_common_clean_correct,-9.0,0.0,0.0,,
training_seed,C1,classification,2027,3,four_cell_common_clean_correct,-8.0,0.0,0.0,,
training_seed,C1,classification,2027,3,four_cell_common_clean_correct,-7.0,0.0,0.0,,
training_seed,C1,classification,2027,3,four_cell_common_clean_correct,-6.0,0.0,0.0,,
training_seed,C1,classification,2027,3,four_cell_common_clean_correct,-5.0,0.0,0.0,,
training_seed,C1,classification,2027,3,four_cell_common_clean_correct,-4.0,0.0,0.0,,
training_seed,C1,classification,2027,3,four_cell_common_clean_correct,-3.0,0.0,0.0,,
training_seed,C1,classification,2027,3,four_cell_common_clean_correct,-2.0,0.0,0.0,,
training_seed,C1,classification,2027,3,four_cell_common_clean_correct,-1.0,0.0,0.0,,
training_seed,C1,classification,2027,3,four_cell_common_clean_correct,0.0,0.0,0.0,,
training_seed,C1,classification,2028,3,all,-40.0,0.5453333333333333,0.5453333333333333,,
training_seed,C1,classification,2028,3,all,-39.0,0.5073333333333333,0.5073333333333333,,
training_seed,C1,classification,2028,3,all,-38.0,0.5073333333333333,0.5073333333333333,,
training_seed,C1,classification,2028,3,all,-37.0,0.5036666666666667,0.5036666666666667,,
training_seed,C1,classification,2028,3,all,-36.0,0.47233333333333327,0.47233333333333327,,
training_seed,C1,classification,2028,3,all,-35.0,0.467,0.467,,
training_seed,C1,classification,2028,3,all,-34.0,0.441,0.441,,
training_seed,C1,classification,2028,3,all,-33.0,0.41533333333333333,0.41533333333333333,,
training_seed,C1,classification,2028,3,all,-32.0,0.40633333333333327,0.40633333333333327,,
training_seed,C1,classification,2028,3,all,-31.0,0.3786666666666667,0.3786666666666667,,
training_seed,C1,classification,2028,3,all,-30.0,0.3553333333333333,0.3553333333333333,,
training_seed,C1,classification,2028,3,all,-29.0,0.32033333333333336,0.32033333333333336,,
training_seed,C1,classification,2028,3,all,-28.0,0.26833333333333337,0.26833333333333337,,
training_seed,C1,classification,2028,3,all,-27.0,0.23866666666666667,0.23866666666666667,,
training_seed,C1,classification,2028,3,all,-26.0,0.20533333333333334,0.20533333333333334,,
training_seed,C1,classification,2028,3,all,-25.0,0.16433333333333333,0.16433333333333333,,
training_seed,C1,classification,2028,3,all,-24.0,0.129,0.129,,
training_seed,C1,classification,2028,3,all,-23.0,0.10366666666666667,0.10366666666666667,,
training_seed,C1,classification,2028,3,all,-22.0,0.066,0.066,,
training_seed,C1,classification,2028,3,all,-21.0,0.051,0.051,,
training_seed,C1,classification,2028,3,all,-20.0,0.028333333333333332,0.028333333333333332,,
training_seed,C1,classification,2028,3,all,-19.0,0.015666666666666666,0.015666666666666666,,
training_seed,C1,classification,2028,3,all,-18.0,0.006666666666666667,0.006666666666666667,,
training_seed,C1,classification,2028,3,all,-17.0,0.0006666666666666666,0.0006666666666666666,,
training_seed,C1,classification,2028,3,all,-16.0,0.0003333333333333333,0.0003333333333333333,,
training_seed,C1,classification,2028,3,all,-15.0,0.0,0.0,,
training_seed,C1,classification,2028,3,all,-14.0,0.0,0.0,,
training_seed,C1,classification,2028,3,all,-13.0,0.0,0.0,,
training_seed,C1,classification,2028,3,all,-12.0,0.0,0.0,,
training_seed,C1,classification,2028,3,all,-11.0,0.0,0.0,,
training_seed,C1,classification,2028,3,all,-10.0,0.0,0.0,,
training_seed,C1,classification,2028,3,all,-9.0,0.0,0.0,,
training_seed,C1,classification,2028,3,all,-8.0,0.0,0.0,,
training_seed,C1,classification,2028,3,all,-7.0,0.0,0.0,,
training_seed,C1,classification,2028,3,all,-6.0,0.0,0.0,,
training_seed,C1,classification,2028,3,all,-5.0,0.0,0.0,,
training_seed,C1,classification,2028,3,all,-4.0,0.0,0.0,,
training_seed,C1,classification,2028,3,all,-3.0,0.0,0.0,,
training_seed,C1,classification,2028,3,all,-2.0,0.0,0.0,,
training_seed,C1,classification,2028,3,all,-1.0,0.0,0.0,,
training_seed,C1,classification,2028,3,all,0.0,0.0,0.0,,
training_seed,C1,classification,2028,3,pairwise_common_clean_correct,-40.0,0.9172291909951705,0.9172291909951705,,
training_seed,C1,classification,2028,3,pairwise_common_clean_correct,-39.0,0.8731385468015426,0.8731385468015426,,
training_seed,C1,classification,2028,3,pairwise_common_clean_correct,-38.0,0.8731385468015426,0.8731385468015426,,
training_seed,C1,classification,2028,3,pairwise_common_clean_correct,-37.0,0.8670354271352476,0.8670354271352476,,
training_seed,C1,classification,2028,3,pairwise_common_clean_correct,-36.0,0.8317759015959779,0.8317759015959779,,
training_seed,C1,classification,2028,3,pairwise_common_clean_correct,-35.0,0.824310885952808,0.824310885952808,,
training_seed,C1,classification,2028,3,pairwise_common_clean_correct,-34.0,0.7863247469083848,0.7863247469083848,,
training_seed,C1,classification,2028,3,pairwise_common_clean_correct,-33.0,0.7523843865799709,0.7523843865799709,,
training_seed,C1,classification,2028,3,pairwise_common_clean_correct,-32.0,0.7394937692753905,0.7394937692753905,,
training_seed,C1,classification,2028,3,pairwise_common_clean_correct,-31.0,0.6987852068982661,0.6987852068982661,,
training_seed,C1,classification,2028,3,pairwise_common_clean_correct,-30.0,0.6587803518064295,0.6587803518064295,,
training_seed,C1,classification,2028,3,pairwise_common_clean_correct,-29.0,0.6024351955825522,0.6024351955825522,,
training_seed,C1,classification,2028,3,pairwise_common_clean_correct,-28.0,0.5115576900048593,0.5115576900048593,,
training_seed,C1,classification,2028,3,pairwise_common_clean_correct,-27.0,0.459995119615372,0.459995119615372,,
training_seed,C1,classification,2028,3,pairwise_common_clean_correct,-26.0,0.39824093693942214,0.39824093693942214,,
training_seed,C1,classification,2028,3,pairwise_common_clean_correct,-25.0,0.3242805317927438,0.3242805317927438,,
training_seed,C1,classification,2028,3,pairwise_common_clean_correct,-24.0,0.2571352327713865,0.2571352327713865,,
