epoch,train_mse,validation_mse,validation_snr_db,elapsed_seconds
418,0.002692063016667962,0.0026727094411849975,10.0,2645.4121289253235
419,0.0026914561246335505,0.002670880914106965,10.0,2651.483776330948
420,0.0026827201786637305,0.0026972984824329615,10.0,2657.5338866710663
421,0.0026947271838784217,0.0026558582574129105,10.0,2663.667772769928
422,0.0026952188817411663,0.002672489056736231,10.0,2669.8277225494385
423,0.002688440298512578,0.002746176980808377,10.0,2675.5269663333893
424,0.002679503361955285,0.002670875493809581,10.0,2681.2114837169647
425,0.002673431722521782,0.0027449651062488555,10.0,2687.374168395996
426,0.0026918423242121934,0.0026668775394558908,10.0,2693.53280043602
427,0.002673502487465739,0.0026645016483962535,10.0,2699.668214082718
428,0.0026893970199674366,0.002638434436917305,10.0,2705.762474298477
429,0.0026821034118533135,0.0026430230669677256,10.0,2711.4734256267548
430,0.0026847073882073163,0.0026451336085796355,10.0,2716.733739376068
431,0.0026769620925188066,0.0026753102000802755,10.0,2722.004560470581
432,0.0026876010624319316,0.0026381386436522005,10.0,2727.991813182831
433,0.0026749991302937267,0.002634526275843382,10.0,2734.0588319301605
434,0.002667608307078481,0.002643033263832331,10.0,2740.133172273636
435,0.002671632273495197,0.0026707923498004676,10.0,2746.0838918685913
436,0.0026668244029581546,0.0026916632533073425,10.0,2752.1110603809357
437,0.002669376021921635,0.00266720317825675,10.0,2757.4319200515747
438,0.002671999740973115,0.0026756401389837264,10.0,2762.6171753406525
439,0.0026655423580110075,0.002736926729232073,10.0,2767.852511882782
440,0.002673704836219549,0.0026660886086523534,10.0,2773.7850527763367
441,0.0026692000323534013,0.002619585320353508,10.0,2779.849672794342
442,0.00266697169162333,0.0026498659651726483,10.0,2786.0005979537964
443,0.0026657734643667935,0.0026487445779144764,10.0,2792.118640422821
444,0.0026578253094106915,0.0026396587036550045,10.0,2797.7017064094543
445,0.0026713274350762366,0.002637736672535539,10.0,2803.0092182159424
446,0.0026566972681879996,0.0026816219121217726,10.0,2808.3983964920044
447,0.0026636352361738684,0.00272471232265234,10.0,2814.401572227478
448,0.0026818873795121908,0.0026204726316034796,10.0,2820.4801194667816
449,0.0026476123666018246,0.0026528237976133824,10.0,2826.52796125412
450,0.002670857088640332,0.0026890125669538976,10.0,2831.8225355148315
451,0.002654030055999756,0.0026397961847484113,10.0,2837.0086736679077
452,0.0026516189359128473,0.002668368846550584,10.0,2843.0114579200745
453,0.002651815811097622,0.0026563391804695128,10.0,2849.154915332794
454,0.0026654232250899077,0.002619034652784467,10.0,2855.3213443756104
455,0.0026483680564910175,0.0026902309775352477,10.0,2861.080889225006
456,0.0026554223154485225,0.0026029495902359485,10.0,2866.247941017151
457,0.002665407841950655,0.0026272454351186753,10.0,2871.7770323753357
458,0.002653064635694027,0.00268549391888082,10.0,2877.912546157837
459,0.0026567044024169446,0.0026387637943029404,10.0,2884.097928762436
460,0.0026594712679088115,0.002623018453270197,10.0,2890.2873685359955
461,0.002649495146423578,0.0027136075139045715,10.0,2895.879549264908
462,0.0026460073404759167,0.0026768555734306572,10.0,2900.9778583049774
463,0.002647411403208971,0.0027343428798019885,10.0,2906.214676618576
464,0.0026372589457780123,0.0028197286155074836,10.0,2912.2290937900543
465,0.002669952448680997,0.0026531662445515394,10.0,2918.314798593521
466,0.0026398169001191855,0.002635142503678799,10.0,2924.4142298698425
467,0.0026337421412020922,0.0026246545501053334,10.0,2930.4412729740143
468,0.0026408570089191197,0.0026634150099009274,10.0,2935.9322867393494
469,0.002651575066074729,0.0027575288288295267,10.0,2941.076402902603
470,0.0026444535227119923,0.0025970734655857085,10.0,2946.1361000537872
471,0.0026440128140896558,0.002703102878853679,10.0,2951.909895181656
472,0.0026431763183325527,0.00260796833075583,10.0,2957.956119298935
473,0.0026410151604562998,0.00259907147064805,10.0,2964.031678199768
474,0.0026420399075746536,0.002614520010352135,10.0,2970.1864218711853
475,0.00263715778388083,0.0026208844371140004,10.0,2975.558104276657
476,0.0026400872169435024,0.002608951039239764,10.0,2980.5209329128265
477,0.00263031567491591,0.0026208721987903117,10.0,2986.2869260311127
478,0.0026380943851917983,0.0026055736150592565,10.0,2992.2977027893066
479,0.002636583397984505,0.0026736466571688653,10.0,2998.321371793747
480,0.0026292695163190366,0.002646967999264598,10.0,3004.1027941703796
481,0.0026335157167166473,0.0026492274902760985,10.0,3009.191339969635
482,0.0026302173192054032,0.0026563011713325976,10.0,3014.1562936306
483,0.002644149859920144,0.0026384184405207635,10.0,3019.760009765625
484,0.0026231289856135844,0.0026523037903010845,10.0,3025.8194115161896
485,0.002634086140245199,0.0025889607444405556,10.0,3031.952733516693
486,0.0026347834479808806,0.0025932475358247755,10.0,3038.101854324341
487,0.0026287505289167164,0.002743414617702365,10.0,3043.851418018341
488,0.0026330394385755064,0.002641219474002719,10.0,3048.9251596927643
489,0.002630454002097249,0.0026969396498054267,10.0,3054.109444618225
490,0.002633789500296116,0.0025915143474936485,10.0,3060.065302848816
491,0.0026217573273926973,0.0027251704148948193,10.0,3066.335317850113
492,0.002634135797843337,0.002755518152564764,10.0,3072.4016370773315
493,0.0026362943872064353,0.0026385049186646936,10.0,3077.8886938095093
494,0.0026184588734060525,0.0025959150619804857,10.0,3083.3692824840546
495,0.0026238513933122157,0.002591715091839433,10.0,3088.8568868637085
496,0.002621001634225249,0.002650632421672344,10.0,3094.5605590343475
497,0.0026188760644942524,0.0026034450098872185,10.0,3100.0916538238525
498,0.002633801329508424,0.0026380646251142024,10.0,3105.7540192604065
499,0.002620937082245946,0.00272828866019845,10.0,3111.789260864258
500,0.0026233107913285494,0.0026021650761365893,10.0,3117.866730451584
501,0.002618578865453601,0.002693842872232199,10.0,3123.179696559906
502,0.002614451211616397,0.0026061124555766583,10.0,3128.6659758090973
503,0.002629366950541735,0.0026084342904388906,10.0,3133.9470620155334
504,0.0026238149959594012,0.0026062931433320047,10.0,3139.303896665573
505,0.002626546309515834,0.0026800085809081794,10.0,3145.262316942215
506,0.0026280443228036167,0.0026337843641638754,10.0,3151.4572610855103
507,0.0026138281013071535,0.0026451768293976785,10.0,3157.5161261558533
508,0.0026208713594824077,0.0026144883096218107,10.0,3163.0544917583466
509,0.002606281674206257,0.0026113785549998283,10.0,3168.0832166671753
510,0.002620918714404106,0.002599498627707362,10.0,3173.089763879776
511,0.002612674163579941,0.0027031468987464904,10.0,3178.6220195293427
512,0.00263206964597106,0.0025806253388524054,10.0,3184.711650133133
513,0.002615092162117362,0.002620500110834837,10.0,3190.9335079193115
514,0.0026026645850390196,0.0025908017724752424,10.0,3196.996693134308
515,0.0026192541996389626,0.00259839024618268,10.0,3202.551412820816
516,0.0026104039347171785,0.002581680964678526,10.0,3207.6441066265106
517,0.0026136907362937925,0.0025818750344216825,10.0,3213.496891975403
518,0.0026134514387696982,0.0026127212416380643,10.0,3219.4118990898132
519,0.0026287650038301943,0.0026202781349420547,10.0,3224.6362347602844
520,0.002599143399596214,0.0025680721569806336,10.0,3229.935868024826
521,0.002618111371472478,0.0025933367855846884,10.0,3236.1092052459717
522,0.002606022437736392,0.002572602911666036,10.0,3242.20276761055
523,0.0026085533843189478,0.0026016008839011193,10.0,3248.310657978058
524,0.002613258726298809,0.002614738345146179,10.0,3253.6042926311493
525,0.0026019616372138263,0.002650128387287259,10.0,3258.9335770606995
526,0.002609307590201497,0.002579066980630159,10.0,3264.121090888977
527,0.0026087594448029995,0.0026335413351655005,10.0,3269.946263551712
528,0.002618127924054861,0.002610675897449255,10.0,3276.055879354477
529,0.0026068051627278327,0.002655462997406721,10.0,3282.2502706050873
530,0.002599471141770482,0.0025877349242568017,10.0,3287.899067401886
531,0.002596314166262746,0.0025939546696841717,10.0,3293.0678532123566
532,0.002615775826126337,0.002602256419509649,10.0,3298.194423675537
533,0.0026014620349556206,0.0025787072159349916,10.0,3303.88840174675
534,0.0025917985658347607,0.0026090280309319495,10.0,3309.9268386363983
535,0.0026018160820007324,0.0026001609198749065,10.0,3315.961498737335
536,0.0026032476646453144,0.00257900819927454,10.0,3322.091065645218
537,0.0026002411587536336,0.0025728846721351146,10.0,3327.1611518859863
538,0.002612314135506749,0.00258548169657588,10.0,3331.9711117744446
539,0.0025867617205530403,0.002604578964412212,10.0,3337.4783177375793
540,0.002614831673428416,0.0025899911656975744,10.0,3343.554358959198
541,0.002595862037986517,0.002630098630487919,10.0,3349.682771921158
542,0.0026004260600358247,0.002645668489485979,10.0,3355.782472848892
543,0.0025935380329191685,0.002596890679001808,10.0,3361.310120820999
544,0.002589748100861907,0.002577577304840088,10.0,3366.589238166809
545,0.002614734706133604,0.002609641519188881,10.0,3371.751627445221
546,0.002588655672296882,0.0026004884988069534,10.0,3377.1178438663483
547,0.002594230146706104,0.002593702234327793,10.0,3383.2340438365936
548,0.0025906528586894274,0.002604096110165119,10.0,3389.35130238533
549,0.0025991397282481192,0.0025919339813292026,10.0,3395.3491356372833
550,0.0025913151652365925,0.0025676228635013103,10.0,3401.407502412796
551,0.00259361784696579,0.0025760584499686955,10.0,3406.634983778
552,0.002607920297756791,0.002596392433345318,10.0,3411.611400604248
553,0.0025884884326905014,0.0025561686329543592,10.0,3416.9171516895294
554,0.002581091924011707,0.002584854505211115,10.0,3423.0216529369354
555,0.00259855036444962,0.0026380042105913163,10.0,3429.137917280197
556,0.0025915677224844693,0.0025992981135845184,10.0,3435.3035366535187
557,0.0025980878077447415,0.002568857681006193,10.0,3441.3314793109894
558,0.002592480178028345,0.002619233049452305,10.0,3446.595185279846
559,0.002584681493714452,0.0025645115233957766,10.0,3451.736059188843
560,0.002586127004250884,0.0026207481577992437,10.0,3456.840879917145
561,0.0025829683674871923,0.002588615369796753,10.0,3462.594475030899
562,0.0025987475293129682,0.0025755272135138513,10.0,3468.635964155197
563,0.002585823518186808,0.0025384152345359324,10.0,3474.6501541137695
564,0.0025821543414890767,0.002612111037969589,10.0,3480.689837217331
565,0.002577947368323803,0.002640875168144703,10.0,3486.75848031044
566,0.002589760315641761,0.002597027549520135,10.0,3491.8507962226868
567,0.0025864994251728057,0.0026226765006780624,10.0,3497.0486459732056
568,0.0025899508380144835,0.0025963637631386516,10.0,3502.320779323578
569,0.0025878110417723657,0.0025452164955437184,10.0,3508.258443593979
570,0.0025867114968597888,0.002597572825849056,10.0,3514.354854822159
571,0.002585711768493056,0.002599724655598402,10.0,3520.3801028728485
572,0.0025801835418492554,0.0026094484854489565,10.0,3526.4972398281097
573,0.002576264828890562,0.0025618446312844754,10.0,3531.9295217990875
574,0.0025798987348377707,0.0026399323180317878,10.0,3537.0853188037872
575,0.0025899176923185586,0.0025920269839465617,10.0,3542.143488407135
576,0.0025733092293143273,0.0025852023854851724,10.0,3547.8557512760162
577,0.002587368209436536,0.0026171251125633715,10.0,3553.94309926033
578,0.002585795958638191,0.00257255531847477,10.0,3560.0147845745087
579,0.002576978253573179,0.002570753035694361,10.0,3566.093992948532
580,0.00258226894646883,0.0025941252395510674,10.0,3571.6293501853943
581,0.0025697503899037837,0.0025463267982006074,10.0,3576.8146090507507
582,0.0025673237120360137,0.002539601817727089,10.0,3582.1008191108704
583,0.0025870260255783798,0.0025439628195017576,10.0,3588.0115332603455
584,0.0025682674422115087,0.002530960265919566,10.0,3594.110143184662
585,0.002585984953045845,0.002608125477284193,10.0,3600.197665452957
586,0.002566321191340685,0.0025853314343839886,10.0,3606.219404220581
587,0.002584683435484767,0.002600144073367119,10.0,3611.2436134815216
588,0.002582665370181203,0.0025459455095231532,10.0,3616.324964761734
589,0.0025680678026378154,0.0025474186383187773,10.0,3621.700752019882
590,0.0025802984997630118,0.0025485949389636516,10.0,3627.7489018440247
591,0.002577354116588831,0.0025646882604807614,10.0,3633.8577687740326
592,0.0025457760813832283,0.0026367878943681718,10.0,3639.876431941986
593,0.0025837255840748547,0.0025418781232088806,10.0,3645.2532320022583
594,0.002563012599721551,0.002549729773029685,10.0,3650.905248641968
595,0.0025854624230414627,0.0025750450976192952,10.0,3656.3681540489197
596,0.0025738819545507432,0.0025758292112499476,10.0,3661.4423110485077
597,0.002548741265758872,0.0025290986716747284,10.0,3667.026378393173
598,0.002590694626420736,0.0025294795610010623,10.0,3673.0633590221405
599,0.0025589638574421408,0.0026181264199316504,10.0,3679.074256658554
600,0.0025644104395061732,0.0026109722159802914,10.0,3685.0912115573883
601,0.002581737605109811,0.002597094266861677,10.0,3690.891032218933
602,0.002565505181401968,0.00259596046730876,10.0,3695.9371597766876
603,0.002567291100397706,0.0025807819344103337,10.0,3701.00945019722
604,0.0025768715860694648,0.0025490335796028375,10.0,3706.4096972942352
605,0.002556133047491312,0.002649802488833666,10.0,3712.578268766403
606,0.002569281922727823,0.0025609952613711356,10.0,3718.7244696617126
607,0.0025692769099771974,0.0026093205988407136,10.0,3724.8335869312286
608,0.00255660147190094,0.0025290809355676173,10.0,3730.1516120433807
609,0.0025806976138800382,0.002554880303144455,10.0,3735.277572154999
610,0.0025633913914114236,0.0026566714614629744,10.0,3741.082707643509
611,0.002556639636307955,0.002574122313410044,10.0,3746.4328937530518
612,0.0025600197903066875,0.0025345954559743405,10.0,3752.4620685577393
613,0.0025668105307221412,0.0025482143219560387,10.0,3758.496757745743
614,0.0025603846361488105,0.0025362068086862565,10.0,3764.5996282100677
615,0.0025588184198737144,0.00256178128272295,10.0,3769.6557507514954
616,0.0025647687005996705,0.0025743828784674408,10.0,3774.9391083717346
617,0.002562696855738759,0.0025810042664408685,10.0,3780.2276923656464
618,0.0025575348611176015,0.0025450764983892442,10.0,3786.2620408535004
619,0.0025626200590282678,0.0025903501100838183,10.0,3792.394362449646
620,0.002564315700829029,0.0025253991611301897,10.0,3798.5962657928467
621,0.00255191606760025,0.0026183196865022184,10.0,3804.110525369644
622,0.002566481545493007,0.0025297247253358362,10.0,3809.233139514923
623,0.0025559742180258035,0.0025736787520349025,10.0,3814.397257089615
624,0.0025659322311729193,0.002548844858258963,10.0,3820.3568620681763
625,0.002548047500476241,0.0025378500893712044,10.0,3826.460441350937
626,0.002566418112590909,0.0025705294486135246,10.0,3832.537360906601
627,0.002552058519050479,0.0025402102712541817,10.0,3838.126556158066
628,0.0025484894706308842,0.0025173717979341745,10.0,3843.264617919922
629,0.0025640423739701507,0.0025609759502112864,10.0,3848.5144555568695
630,0.00255863173879683,0.002556993378698826,10.0,3854.4268424510956
631,0.002543295163139701,0.0025187105759978293,10.0,3860.533532142639
632,0.0025706525487452746,0.0025951524179428816,10.0,3866.6296429634094
633,0.002553765063211322,0.002541746586561203,10.0,3872.328330039978
634,0.0025515927375853063,0.0025587661877274513,10.0,3877.3555715084076
635,0.002556643268465996,0.0025423112340271473,10.0,3882.461587667465
636,0.002561311131939292,0.0025277316614985466,10.0,3887.557928085327
637,0.002536369092166424,0.002538481979444623,10.0,3893.4818975925446
638,0.0025614606915414333,0.002537490236014128,10.0,3899.650407075882
639,0.0025636835238337517,0.002572638026252389,10.0,3905.71959233284
640,0.0025505860552191735,0.00252779373973608,10.0,3911.75448513031
641,0.002535116266608238,0.0025353315383195877,10.0,3916.9727926254272
642,0.0025547393646091223,0.00255437542013824,10.0,3921.978949069977
643,0.00254718727953732,0.002545259066671133,10.0,3927.2459948062897
644,0.0025477683466672897,0.0025362124878913163,10.0,3933.2405200004578
645,0.002550775071531534,0.002576238851249218,10.0,3939.3707616329193
646,0.0025556326846033336,0.0026284102380275728,10.0,3945.3223814964294
647,0.002550322279706597,0.0025446734599769115,10.0,3950.4610755443573
648,0.0025392288940399885,0.0025477044805884363,10.0,3955.594105243683
649,0.0025524839877337216,0.0025324682407081127,10.0,3960.9176959991455
650,0.0025504584902524947,0.002604521742463112,10.0,3967.031383037567
651,0.0025405084558576345,0.0025528944611549376,10.0,3973.032589197159
652,0.0025498604290932416,0.0025416147507727146,10.0,3979.086401462555
653,0.0025344859161973,0.002526114769279957,10.0,3984.5524179935455
654,0.0025599180889874697,0.0025740651424974205,10.0,3989.617924451828
655,0.0025439153926074503,0.002569029662385583,10.0,3994.850492477417
656,0.002555098054409027,0.0025444901153445242,10.0,4000.5956633090973
657,0.0025466254232823847,0.0025405645824968814,10.0,4006.6599612236023
658,0.0025351980409771204,0.0025570768870413303,10.0,4012.8474204540253
659,0.0025494678073376418,0.0025408901777118444,10.0,4018.513288259506
660,0.002546132173463702,0.0025160671889781954,10.0,4024.0314202308655
661,0.002542350415661931,0.0025618912797421216,10.0,4029.5064294338226
662,0.0025565777994692326,0.002539611525088549,10.0,4034.7779812812805
663,0.0025350715851038693,0.0025263894572854044,10.0,4040.4217410087585
664,0.0025351472728699447,0.002541235935688019,10.0,4047.024823665619
665,0.0025510385017096997,0.0026203570954501628,10.0,4053.1772854328156
666,0.0025413989587128164,0.0025393469069153072,10.0,4058.42618227005
667,0.002542379128560424,0.002504589783400297,10.0,4063.7339792251587
668,0.0025446176613122223,0.0025855684753507374,10.0,4069.6242060661316
669,0.002538593156039715,0.002533907176926732,10.0,4075.6787507534027
670,0.002538689022436738,0.0024981661580502986,10.0,4081.5057911872864
671,0.002537477526888251,0.0025464143771678207,10.0,4086.7627215385437
672,0.0025440671507269146,0.00254410433024168,10.0,4092.2581584453583
673,0.002530223448872566,0.0025377789080142975,10.0,4097.565703630447
674,0.00253960511110723,0.0024980430610477924,10.0,4103.449269533157
675,0.0025461314848810434,0.0025250969268381597,10.0,4109.482535839081
676,0.0025279155994951726,0.0025484909530729054,10.0,4115.2855677604675
677,0.002549747363626957,0.002525641195476055,10.0,4120.355950593948
678,0.002534463989511132,0.0025358540654182435,10.0,4125.532318353653
679,0.0025418950912356377,0.002530425225198269,10.0,4131.4578239917755
680,0.0025353556240350007,0.0025125794392079114,10.0,4137.626478672028
681,0.00253768088683486,0.002512999180331826,10.0,4143.863911867142
682,0.0025272117921710012,0.0025483301378786565,10.0,4149.267860174179
683,0.0025430100110173225,0.0025533301439136266,10.0,4154.558908939362
684,0.0025346433279663325,0.0025771010506898165,10.0,4159.81639289856
685,0.0025384840716421602,0.0025236438009887934,10.0,4165.56382727623
686,0.0025215573256462814,0.00255543946698308,10.0,4171.6887130737305
687,0.0025339605543762446,0.002506381206214428,10.0,4177.935893535614
688,0.0025255537720024587,0.002517772977426648,10.0,4184.069326639175
689,0.0025393269442021845,0.002555506332963705,10.0,4189.743257045746
690,0.002534852936267853,0.0025233311854302885,10.0,4194.670023679733
691,0.0025341842789947987,0.0025147812977433207,10.0,4199.860588312149
692,0.0025349413239210846,0.0025154445108026267,10.0,4205.706347465515
693,0.0025277113576978446,0.002495710806548595,10.0,4211.796710968018
694,0.0025297948025912046,0.0025368025444447995,10.0,4217.929239988327
695,0.0025487979836016895,0.002512432749941945,10.0,4223.838358402252
696,0.0025261134061962368,0.0025197092592716217,10.0,4228.924897909164
697,0.002531538233458996,0.002501437518000603,10.0,4234.03787112236
698,0.0025285270453989507,0.0025288251206278803,10.0,4239.318448543549
699,0.002533509897738695,0.0024927086129784585,10.0,4245.27839922905
700,0.002533593737781048,0.002525145349279046,10.0,4251.411071777344
701,0.0025173137277364733,0.0026393510408699514,10.0,4257.546201705933
702,0.002534476186782122,0.002547314692661166,10.0,4263.574590206146
703,0.0025269913533329962,0.0025399739000946282,10.0,4268.663231372833
704,0.0025383562879264356,0.0025578305080533026,10.0,4273.6986203193665
705,0.0025319593389332294,0.0025279461074620485,10.0,4279.044832468033
706,0.002531789684817195,0.0025106711253523825,10.0,4285.069606781006
707,0.002521135304123163,0.002502867439761758,10.0,4291.2055678367615
708,0.002517168673425913,0.0024952790580689906,10.0,4297.304762363434
709,0.0025253942392766474,0.002545569374412298,10.0,4302.61748623848
710,0.002537096926420927,0.0025218458600342274,10.0,4307.708514928818
711,0.002526178535446525,0.002501065657287836,10.0,4312.83753323555
712,0.002518573266416788,0.00253792340233922,10.0,4318.5087831020355
713,0.002526536739245057,0.002526334574446082,10.0,4324.621621370316
714,0.0025290526732802392,0.0025055524446070195,10.0,4330.676638126373
715,0.002531447830349207,0.0025505717791616915,10.0,4336.801120042801
716,0.0025142620167136194,0.0024842498905956745,10.0,4342.862958192825
717,0.0025254109922796487,0.0025453808136284353,10.0,4348.148688554764
718,0.002515795179978013,0.0026005991674959658,10.0,4353.284719705582
719,0.0025285178023576734,0.002492475038394332,10.0,4358.39581489563
720,0.00252862926915288,0.002527019001543522,10.0,4364.073135614395
721,0.0025309293711930515,0.002511958272010088,10.0,4370.138050079346
722,0.0025217393799126147,0.0025337938293814657,10.0,4376.251719713211
723,0.0025254402554780245,0.0024979079108685253,10.0,4382.083965539932
724,0.002516130730509758,0.0025125766556710004,10.0,4387.393290519714
725,0.002522441983371973,0.00247831252142787,10.0,4392.507373094559
726,0.002513531440123916,0.0024923156272619964,10.0,4397.89271235466
727,0.0025212854907661676,0.002536708167940378,10.0,4403.92550444603
728,0.0025087727315723897,0.0025277452282607554,10.0,4409.94779753685
729,0.002538112813010812,0.0025107716623693705,10.0,4416.078492879868
730,0.0025108858653903007,0.002516370498389006,10.0,4421.633062839508
731,0.0025233678164333106,0.002486062193289399,10.0,4426.672757387161
732,0.002510578399375081,0.0025232812575995923,10.0,4431.725480794907
733,0.002521665560826659,0.0024996824990957977,10.0,4437.286598443985
734,0.002519090109616518,0.002470376444607973,10.0,4443.474786043167
735,0.0025229746459424496,0.0025282019436359405,10.0,4449.475962638855
736,0.0025179733745008706,0.0025643356833606958,10.0,4455.170375823975
737,0.0025167818964272736,0.0026426627576351166,10.0,4460.258057594299
738,0.0025277965527027847,0.002492251869291067,10.0,4465.315470457077
739,0.0025070367075502873,0.0024942679718136787,10.0,4470.796253442764
740,0.0025251149429380893,0.002534772926568985,10.0,4476.802116394043
741,0.0025091841530799864,0.0024951770823448895,10.0,4483.040664434433
742,0.0025122353422641756,0.002549563580006361,10.0,4489.160861492157
743,0.0025077622685581447,0.0025168808549642565,10.0,4494.670787572861
744,0.0025149693846702576,0.002531579554453492,10.0,4499.740046977997
745,0.0025155190539360044,0.002494421936571598,10.0,4504.908795833588
746,0.0025120326214283705,0.002495633076131344,10.0,4510.1215970516205
747,0.0025136305978894235,0.002522937296330929,10.0,4516.060970067978
748,0.0025047002416849137,0.0025828202269971372,10.0,4522.256857633591
749,0.0025216905099153517,0.0025144752599298953,10.0,4528.475715637207
750,0.0025114404099434613,0.002555669256299734,10.0,4534.193862199783
751,0.0025112924353033303,0.0024934650883078574,10.0,4539.163862228394
752,0.002526767708286643,0.002509365203976631,10.0,4544.2834730148315
753,0.0025061477259546517,0.002519654405117035,10.0,4549.670033931732
754,0.002515118719264865,0.0024814618416130543,10.0,4555.67178106308
755,0.0025062047842890024,0.00253075686134398,10.0,4561.7343010902405
756,0.002500983685404062,0.002548595230281353,10.0,4567.835353851318
757,0.0025150898794829846,0.002527910292893648,10.0,4573.441925048828
758,0.002512416547462344,0.0025389018036425116,10.0,4578.445504903793
759,0.002508565549552441,0.0025250502694398164,10.0,4583.433758497238
760,0.0025218061143904924,0.0024794883411377667,10.0,4588.899117708206
761,0.002493788124099374,0.0024938157748430967,10.0,4594.903563976288
762,0.0025108487180620434,0.002487458477169275,10.0,4600.999413013458
763,0.00250490862429142,0.002503139417245984,10.0,4607.11646437645
764,0.0025100963884592056,0.002485206729918718,10.0,4612.372608184814
765,0.0025024422811716794,0.00253259071521461,10.0,4617.540135383606
766,0.002516865542009473,0.002510880569368601,10.0,4622.708836078644
767,0.002503687686920166,0.0025211455438286065,10.0,4628.374809741974
768,0.002508115999549627,0.002513096506148577,10.0,4634.569161653519
769,0.0025003038269281385,0.0025319764107465744,10.0,4640.697501182556
770,0.002516093223169446,0.0025018932804465295,10.0,4646.78061580658
771,0.0025125541047751904,0.0024971677646040916,10.0,4652.057079315186
772,0.0024952125848084687,0.0024720592334866523,10.0,4657.261113882065
773,0.002505285685956478,0.002554541959613562,10.0,4662.290427684784
774,0.002510761262476444,0.002503778399154544,10.0,4667.994434118271
775,0.002497352356687188,0.002490752049535513,10.0,4674.107587337494
776,0.0025083185805380346,0.0025574996311217547,10.0,4680.139579534531
777,0.0025032671122998,0.002483518271520734,10.0,4685.641753911972
778,0.0025043454883247615,0.0026205829318612815,10.0,4690.973783969879
779,0.0025105571414530277,0.002480627293884754,10.0,4696.244055509567
780,0.0024950931579619646,0.002495682457834482,10.0,4701.995343208313
781,0.002514174785912037,0.002475482127442956,10.0,4708.2869391441345
782,0.0025075613209605218,0.0024837707720696926,10.0,4714.718272924423
783,0.0025001116623729466,0.0024981929279863833,10.0,4719.976215362549
784,0.002498849010169506,0.0025074951827526093,10.0,4725.108654499054
785,0.0025069116548448803,0.0025013559971004723,10.0,4730.213819026947
786,0.002496903208419681,0.0025590640354901553,10.0,4736.013176679611
787,0.0025119939912855624,0.002541128271818161,10.0,4742.25436091423
788,0.002506706920042634,0.0025238970838487146,10.0,4748.421940803528
789,0.0024966696414351463,0.002496640406176448,10.0,4754.502293586731
790,0.0025054890401661396,0.0025256320383399726,10.0,4760.099659919739
791,0.0024909530458599328,0.002480653214454651,10.0,4765.162452220917
792,0.0024986149979382755,0.0024893601924180983,10.0,4770.659595012665
793,0.002502596841901541,0.00247728256136179,10.0,4776.9256908893585
794,0.002503664111420512,0.0025262199316173793,10.0,4783.32839179039
795,0.0024950098375976087,0.0025067422546446324,10.0,4788.987115621567
796,0.00249185769289732,0.0024738760124891996,10.0,4794.108769416809
797,0.0025023955944180488,0.0025027943581342697,10.0,4799.604600429535
798,0.0025015346159785986,0.0025104172963649036,10.0,4805.648692369461
799,0.002494902010187507,0.0025058748103678227,10.0,4811.634702682495
800,0.0025002552039176226,0.0024778040178120137,10.0,4817.107351064682
801,0.0025028419671207667,0.0025558515056967736,10.0,4822.194027662277
802,0.0024960141962766646,0.002467425250634551,10.0,4827.590831279755
803,0.0024948715656250716,0.00249147333689034,10.0,4833.681755781174
804,0.0024892481394857167,0.0025334530934691428,10.0,4839.818089008331
805,0.0025053977766633035,0.002486230515688658,10.0,4845.342465400696
806,0.0024876060506701467,0.0024780931815505027,10.0,4850.680484294891
807,0.0025035984393209218,0.002472690926492214,10.0,4856.597768545151
808,0.002484055687710643,0.002574018843472004,10.0,4861.7407467365265
809,0.002502435649484396,0.002543073084577918,10.0,4866.973831892014
810,0.0025001713640987874,0.0024852602884173395,10.0,4872.89911198616
811,0.0024931123028695584,0.002512342690676451,10.0,4879.144540786743
812,0.002491465152949095,0.002555168106406927,10.0,4885.326640367508
813,0.002497583044394851,0.0024794373355805873,10.0,4890.65413069725
814,0.0024945569123327733,0.002493694454431534,10.0,4896.01461482048
815,0.002496294292137027,0.002491120883822441,10.0,4902.732996225357
816,0.002489654785245657,0.0024659486189484597,10.0,4908.268754720688
817,0.0024960108932852746,0.0024830197297036646,10.0,4914.076460599899
818,0.0025000975178182125,0.002473956590890884,10.0,4920.743918180466
819,0.0024875172763317824,0.0024790085632354023,10.0,4927.116303920746
820,0.002499762094244361,0.0024647644869983196,10.0,4932.194142818451
821,0.0024854546476900576,0.0024813684649765493,10.0,4937.377175569534
822,0.0024912283783406017,0.002516174151748419,10.0,4942.98428606987
823,0.0024915809883922337,0.0025029141813516617,10.0,4949.834023952484
824,0.002489743793606758,0.002467950762808323,10.0,4955.89683175087
825,0.0024850107888132332,0.0025558858759701254,10.0,4962.33767914772
826,0.002503330944776535,0.002468461786210537,10.0,4967.809499740601
827,0.0024851515617966653,0.0024757987156510354,10.0,4972.879215955734
828,0.0024866112209111454,0.002486873984709382,10.0,4978.526070833206
829,0.0024890387012809516,0.0024588675756007433,10.0,4984.699651479721
830,0.002491486724317074,0.002546125825494528,10.0,4990.684045314789
831,0.0024960202153772116,0.0024559491515159606,10.0,4996.596873998642
832,0.0024863501238822938,0.0025347960975021125,10.0,5002.155754327774
833,0.002488531313315034,0.0025595061138272285,10.0,5007.143471479416
